aliasName,dir,lineNum,functionName,functionScope,userPoints: (positionNum; lineNum; column) instruction_content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p,./include/linux/compiler.h,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rctx,./arch/x86/include/asm/trace//fpu.h,10,trace_raw_output_x86_fpu,10月10日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addr,./include/asm-generic/bitops-instrumented.h,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
__regs,./arch/x86/include/asm/trace//fpu.h,10,trace_raw_output_x86_fpu,10月10日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addr,./include/asm-generic/bitops-instrumented.h,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rctx,./arch/x86/include/asm/trace//fpu.h,10,trace_raw_output_x86_fpu,10月10日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,arch/x86/kernel/fpu/regset.c,296,fpregs_get,295-322,"(0;0;0)   %cmp = icmp eq i32 %pos, 0","(0;0;0)   store i32 %pos, i32* %pos.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/kernel/fpu/regset.c,296,fpregs_get,295-322,"(0;0;0)   %cmp3 = icmp eq i32 %count, 108","(0;0;0)   store i32 %count, i32* %count.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,arch/x86/kernel/fpu/regset.c,296,fpregs_get,295-322,"(0;0;0)   %cmp = icmp eq i32 %pos, 0","(0;0;0)   store i32 %pos, i32* %pos.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,arch/x86/kernel/fpu/regset.c,297,fpregs_get,295-322,"(0;0;0)   store i8* %ubuf, i8** %ubuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/kernel/fpu/regset.c,296,fpregs_get,295-322,"(0;0;0)   %cmp3 = icmp eq i32 %count, 108","(0;0;0)   store i32 %count, i32* %count.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,arch/x86/kernel/fpu/regset.c,297,fpregs_get,295-322,"(0;0;0)   store i8* %ubuf, i8** %ubuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,./include/linux/regset.h,254,user_regset_copyout.1930,254-277,"(0;274;10)   %8 = load i32, i32* %count, align 4, !dbg !10377518","(0;274;10)   store i32 %sub38, i32* %count, align 4, !dbg !10377518","(0;259;6)   %0 = load i32, i32* %count, align 4, !dbg !10377424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,./include/linux/regset.h,254,user_regset_copyout.1930,254-277,"(0;273;8)   %7 = load i32, i32* %pos, align 4, !dbg !10377517","(0;273;8)   store i32 %add, i32* %pos, align 4, !dbg !10377517","(0;261;2)   %1 = load i32, i32* %pos, align 4, !dbg !10377428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,./include/linux/regset.h,254,user_regset_copyout.1930,254-277,"(0;274;10)   %8 = load i32, i32* %count, align 4, !dbg !10377518","(0;274;10)   store i32 %sub38, i32* %count, align 4, !dbg !10377518","(0;259;6)   %0 = load i32, i32* %count, align 4, !dbg !10377424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,./include/linux/regset.h,255,user_regset_copyout.1930,254-277,"(0;0;0)   %ubuf.sink1 = phi i8** [ %kbuf, %if.then26 ], [ %ubuf, %if.then.i.i ]","(0;266;7)   %2 = load i8*, i8** %kbuf, align 8, !dbg !10377437",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,./include/linux/regset.h,254,user_regset_copyout.1930,254-277,"(0;274;10)   %8 = load i32, i32* %count, align 4, !dbg !10377518","(0;274;10)   store i32 %sub38, i32* %count, align 4, !dbg !10377518","(0;259;6)   %0 = load i32, i32* %count, align 4, !dbg !10377424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data,./include/linux/regset.h,256,user_regset_copyout.1930,254-277,"(0;265;8)   %add.ptr = getelementptr i8, i8* %data, i64 %idx.ext, !dbg !10377436",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,./include/linux/regset.h,254,user_regset_copyout.1930,254-277,"(0;274;10)   %8 = load i32, i32* %count, align 4, !dbg !10377518","(0;274;10)   store i32 %sub38, i32* %count, align 4, !dbg !10377518","(0;259;6)   %0 = load i32, i32* %count, align 4, !dbg !10377424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,./include/linux/regset.h,256,user_regset_copyout.1930,254-277,"(0;0;0)   %ubuf.sink1 = phi i8** [ %kbuf, %if.then26 ], [ %ubuf, %if.then.i.i ]","(0;269;29)   %3 = load i8*, i8** %ubuf, align 8, !dbg !10377501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,./include/linux/regset.h,254,user_regset_copyout.1930,254-277,"(0;273;8)   %7 = load i32, i32* %pos, align 4, !dbg !10377517","(0;273;8)   store i32 %add, i32* %pos, align 4, !dbg !10377517","(0;261;2)   %1 = load i32, i32* %pos, align 4, !dbg !10377428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,./include/linux/regset.h,255,user_regset_copyout.1930,254-277,"(0;0;0)   %ubuf.sink1 = phi i8** [ %kbuf, %if.then26 ], [ %ubuf, %if.then.i.i ]","(0;266;7)   %2 = load i8*, i8** %kbuf, align 8, !dbg !10377437",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,./include/linux/regset.h,254,user_regset_copyout.1930,254-277,"(0;273;8)   %7 = load i32, i32* %pos, align 4, !dbg !10377517","(0;273;8)   store i32 %add, i32* %pos, align 4, !dbg !10377517","(0;261;2)   %1 = load i32, i32* %pos, align 4, !dbg !10377428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data,./include/linux/regset.h,256,user_regset_copyout.1930,254-277,"(0;265;8)   %add.ptr = getelementptr i8, i8* %data, i64 %idx.ext, !dbg !10377436",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,./include/linux/regset.h,254,user_regset_copyout.1930,254-277,"(0;273;8)   %7 = load i32, i32* %pos, align 4, !dbg !10377517","(0;273;8)   store i32 %add, i32* %pos, align 4, !dbg !10377517","(0;261;2)   %1 = load i32, i32* %pos, align 4, !dbg !10377428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,./include/linux/regset.h,256,user_regset_copyout.1930,254-277,"(0;0;0)   %ubuf.sink1 = phi i8** [ %kbuf, %if.then26 ], [ %ubuf, %if.then.i.i ]","(0;269;29)   %3 = load i8*, i8** %ubuf, align 8, !dbg !10377501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,./include/linux/regset.h,255,user_regset_copyout.1930,254-277,"(0;0;0)   %ubuf.sink1 = phi i8** [ %kbuf, %if.then26 ], [ %ubuf, %if.then.i.i ]","(0;266;7)   %2 = load i8*, i8** %kbuf, align 8, !dbg !10377437",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,./include/linux/regset.h,256,user_regset_copyout.1930,254-277,"(0;0;0)   %ubuf.sink1 = phi i8** [ %kbuf, %if.then26 ], [ %ubuf, %if.then.i.i ]","(0;269;29)   %3 = load i8*, i8** %ubuf, align 8, !dbg !10377501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data,./include/linux/regset.h,256,user_regset_copyout.1930,254-277,"(0;265;8)   %add.ptr = getelementptr i8, i8* %data, i64 %idx.ext, !dbg !10377436",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,./include/linux/regset.h,256,user_regset_copyout.1930,254-277,"(0;0;0)   %ubuf.sink1 = phi i8** [ %kbuf, %if.then26 ], [ %ubuf, %if.then.i.i ]","(0;269;29)   %3 = load i8*, i8** %ubuf, align 8, !dbg !10377501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,arch/x86/kernel/fpu/regset.c,30,xfpregs_get,29-41,"(0;0;0)   store i32 %pos, i32* %pos.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/kernel/fpu/regset.c,30,xfpregs_get,29-41,"(0;0;0)   store i32 %count, i32* %count.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,arch/x86/kernel/fpu/regset.c,30,xfpregs_get,29-41,"(0;0;0)   store i32 %pos, i32* %pos.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,arch/x86/kernel/fpu/regset.c,31,xfpregs_get,29-41,"(0;0;0)   store i8* %kbuf, i8** %kbuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,arch/x86/kernel/fpu/regset.c,30,xfpregs_get,29-41,"(0;0;0)   store i32 %pos, i32* %pos.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,arch/x86/kernel/fpu/regset.c,31,xfpregs_get,29-41,"(0;0;0)   store i8* %ubuf, i8** %ubuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/kernel/fpu/regset.c,30,xfpregs_get,29-41,"(0;0;0)   store i32 %count, i32* %count.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,arch/x86/kernel/fpu/regset.c,31,xfpregs_get,29-41,"(0;0;0)   store i8* %kbuf, i8** %kbuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/kernel/fpu/regset.c,30,xfpregs_get,29-41,"(0;0;0)   store i32 %count, i32* %count.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,arch/x86/kernel/fpu/regset.c,31,xfpregs_get,29-41,"(0;0;0)   store i8* %ubuf, i8** %ubuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,arch/x86/kernel/fpu/regset.c,31,xfpregs_get,29-41,"(0;0;0)   store i8* %kbuf, i8** %kbuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,arch/x86/kernel/fpu/regset.c,31,xfpregs_get,29-41,"(0;0;0)   store i8* %ubuf, i8** %ubuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,arch/x86/kernel/fpu/regset.c,46,xfpregs_set,45-73,"(0;0;0)   store i32 %pos, i32* %pos.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/kernel/fpu/regset.c,46,xfpregs_set,45-73,"(0;0;0)   store i32 %count, i32* %count.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,arch/x86/kernel/fpu/regset.c,46,xfpregs_set,45-73,"(0;0;0)   store i32 %pos, i32* %pos.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,arch/x86/kernel/fpu/regset.c,47,xfpregs_set,45-73,"(0;0;0)   store i8* %kbuf, i8** %kbuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,arch/x86/kernel/fpu/regset.c,46,xfpregs_set,45-73,"(0;0;0)   store i32 %pos, i32* %pos.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,arch/x86/kernel/fpu/regset.c,47,xfpregs_set,45-73,"(0;0;0)   store i8* %ubuf, i8** %ubuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/kernel/fpu/regset.c,46,xfpregs_set,45-73,"(0;0;0)   store i32 %count, i32* %count.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,arch/x86/kernel/fpu/regset.c,47,xfpregs_set,45-73,"(0;0;0)   store i8* %kbuf, i8** %kbuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/kernel/fpu/regset.c,46,xfpregs_set,45-73,"(0;0;0)   store i32 %count, i32* %count.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,arch/x86/kernel/fpu/regset.c,47,xfpregs_set,45-73,"(0;0;0)   store i8* %ubuf, i8** %ubuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,arch/x86/kernel/fpu/regset.c,47,xfpregs_set,45-73,"(0;0;0)   store i8* %kbuf, i8** %kbuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,arch/x86/kernel/fpu/regset.c,47,xfpregs_set,45-73,"(0;0;0)   store i8* %ubuf, i8** %ubuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,./include/linux/regset.h,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,./include/linux/regset.h,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,./include/linux/regset.h,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,./include/linux/regset.h,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,./include/linux/regset.h,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data,./include/linux/regset.h,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,./include/linux/regset.h,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,./include/linux/regset.h,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,./include/linux/regset.h,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,./include/linux/regset.h,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,./include/linux/regset.h,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data,./include/linux/regset.h,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,./include/linux/regset.h,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,./include/linux/regset.h,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,./include/linux/regset.h,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,./include/linux/regset.h,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
data,./include/linux/regset.h,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,./include/linux/regset.h,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,arch/x86/kernel/fpu/regset.c,77,xstateregs_get,76-111,"(0;93;10)   %call7 = tail call i32 @copy_xstate_to_kernel(i8* nonnull %kbuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379948","(0;95;10)   %call8 = tail call i32 @copy_xstate_to_user(i8* %ubuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379950","(0;0;0)   store i32 %pos, i32* %pos.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/kernel/fpu/regset.c,77,xstateregs_get,76-111,"(0;93;10)   %call7 = tail call i32 @copy_xstate_to_kernel(i8* nonnull %kbuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379948","(0;95;10)   %call8 = tail call i32 @copy_xstate_to_user(i8* %ubuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379950","(0;0;0)   store i32 %count, i32* %count.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,arch/x86/kernel/fpu/regset.c,77,xstateregs_get,76-111,"(0;93;10)   %call7 = tail call i32 @copy_xstate_to_kernel(i8* nonnull %kbuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379948","(0;95;10)   %call8 = tail call i32 @copy_xstate_to_user(i8* %ubuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379950","(0;0;0)   store i32 %pos, i32* %pos.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,arch/x86/kernel/fpu/regset.c,78,xstateregs_get,76-111,"(0;92;7)   %tobool5.not = icmp eq i8* %kbuf, null, !dbg !10379944","(0;93;10)   %call7 = tail call i32 @copy_xstate_to_kernel(i8* nonnull %kbuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379948","(0;0;0)   store i8* %kbuf, i8** %kbuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,arch/x86/kernel/fpu/regset.c,77,xstateregs_get,76-111,"(0;93;10)   %call7 = tail call i32 @copy_xstate_to_kernel(i8* nonnull %kbuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379948","(0;95;10)   %call8 = tail call i32 @copy_xstate_to_user(i8* %ubuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379950","(0;0;0)   store i32 %pos, i32* %pos.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,arch/x86/kernel/fpu/regset.c,78,xstateregs_get,76-111,"(0;95;10)   %call8 = tail call i32 @copy_xstate_to_user(i8* %ubuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379950","(0;0;0)   store i8* %ubuf, i8** %ubuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/kernel/fpu/regset.c,77,xstateregs_get,76-111,"(0;93;10)   %call7 = tail call i32 @copy_xstate_to_kernel(i8* nonnull %kbuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379948","(0;95;10)   %call8 = tail call i32 @copy_xstate_to_user(i8* %ubuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379950","(0;0;0)   store i32 %count, i32* %count.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,arch/x86/kernel/fpu/regset.c,78,xstateregs_get,76-111,"(0;92;7)   %tobool5.not = icmp eq i8* %kbuf, null, !dbg !10379944","(0;93;10)   %call7 = tail call i32 @copy_xstate_to_kernel(i8* nonnull %kbuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379948","(0;0;0)   store i8* %kbuf, i8** %kbuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/kernel/fpu/regset.c,77,xstateregs_get,76-111,"(0;93;10)   %call7 = tail call i32 @copy_xstate_to_kernel(i8* nonnull %kbuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379948","(0;95;10)   %call8 = tail call i32 @copy_xstate_to_user(i8* %ubuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379950","(0;0;0)   store i32 %count, i32* %count.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,arch/x86/kernel/fpu/regset.c,78,xstateregs_get,76-111,"(0;95;10)   %call8 = tail call i32 @copy_xstate_to_user(i8* %ubuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379950","(0;0;0)   store i8* %ubuf, i8** %ubuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kbuf,arch/x86/kernel/fpu/regset.c,78,xstateregs_get,76-111,"(0;92;7)   %tobool5.not = icmp eq i8* %kbuf, null, !dbg !10379944","(0;93;10)   %call7 = tail call i32 @copy_xstate_to_kernel(i8* nonnull %kbuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379948","(0;0;0)   store i8* %kbuf, i8** %kbuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ubuf,arch/x86/kernel/fpu/regset.c,78,xstateregs_get,76-111,"(0;95;10)   %call8 = tail call i32 @copy_xstate_to_user(i8* %ubuf, %struct.xregs_state* %xsave2, i32 %pos, i32 %count) #97, !dbg !10379950","(0;0;0)   store i8* %ubuf, i8** %ubuf.addr, align 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,arch/x86/kernel/fpu/regset.c,114,xstateregs_set,113-157,"(0;127;11)   %cmp.not = icmp ne i32 %pos, 0, !dbg !10379939","(0;0;0)   store i32 %pos, i32* %pos.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
count,arch/x86/kernel/fpu/regset.c,114,xstateregs_set,113-157,"(0;0;0)   %cmp2 = icmp ugt i32 %1, %count","(0;0;0)   store i32 %count, i32* %count.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,arch/x86/kernel/fpu/regset.c,114,xstateregs_set,113-157,"(0;127;11)   %cmp.not = icmp ne i32 %pos, 0, !dbg !10379939","(0;0;0)   store i32 %pos, i32* %pos.addr, align 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
